Entry: 2025-07-14 10:51:00, Exit: 2025-07-14 11:28:00, Entry Level: 56910.00, Exit Level: 56812.40, Reason: final_close, Result: LOSS, P/L: -97.60
Entry: 2025-07-14 10:52:00, Exit: 2025-07-14 11:28:00, Entry Level: 56912.00, Exit Level: 56812.40, Reason: final_close, Result: LOSS, P/L: -99.60
Entry: 2025-07-14 10:53:00, Exit: 2025-07-14 11:28:00, Entry Level: 56914.20, Exit Level: 56812.40, Reason: final_close, Result: LOSS, P/L: -101.80
Entry: 2025-07-14 10:54:00, Exit: 2025-07-14 11:28:00, Entry Level: 56902.20, Exit Level: 56812.40, Reason: final_close, Result: LOSS, P/L: -89.80
Entry: 2025-07-14 10:55:00, Exit: 2025-07-14 11:28:00, Entry Level: 56912.00, Exit Level: 56812.40, Reason: final_close, Result: LOSS, P/L: -99.60
Entry: 2025-07-14 10:59:00, Exit: 2025-07-14 11:28:00, Entry Level: 56895.20, Exit Level: 56812.40, Reason: final_close, Result: LOSS, P/L: -82.80
Entry: 2025-07-14 11:00:00, Exit: 2025-07-14 11:28:00, Entry Level: 56890.00, Exit Level: 56812.40, Reason: final_close, Result: LOSS, P/L: -77.60
Entry: 2025-07-14 11:18:00, Exit: 2025-07-14 11:28:00, Entry Level: 56872.00, Exit Level: 56812.40, Reason: final_close, Result: LOSS, P/L: -59.60
Entry: 2025-07-14 11:21:00, Exit: 2025-07-14 11:28:00, Entry Level: 56856.00, Exit Level: 56812.40, Reason: final_close, Result: LOSS, P/L: -43.60
Entry: 2025-07-14 11:22:00, Exit: 2025-07-14 11:28:00, Entry Level: 56851.80, Exit Level: 56812.40, Reason: final_close, Result: LOSS, P/L: -39.40
Entry: 2025-07-14 11:23:00, Exit: 2025-07-14 11:28:00, Entry Level: 56860.00, Exit Level: 56812.40, Reason: final_close, Result: LOSS, P/L: -47.60
Entry: 2025-07-14 11:24:00, Exit: 2025-07-14 11:28:00, Entry Level: 56840.20, Exit Level: 56812.40, Reason: final_close, Result: LOSS, P/L: -27.80
Entry: 2025-07-14 11:25:00, Exit: 2025-07-14 11:28:00, Entry Level: 56841.40, Exit Level: 56812.40, Reason: final_close, Result: LOSS, P/L: -29.00
Entry: 2025-07-14 11:26:00, Exit: 2025-07-14 11:28:00, Entry Level: 56832.80, Exit Level: 56812.40, Reason: final_close, Result: LOSS, P/L: -20.40
Entry: 2025-07-14 11:27:00, Exit: 2025-07-14 11:28:00, Entry Level: 56842.40, Exit Level: 56812.40, Reason: final_close, Result: LOSS, P/L: -30.00
Entry: 2025-07-14 11:28:00, Exit: 2025-07-14 11:28:00, Entry Level: 56812.40, Exit Level: 56812.40, Reason: final_close, Result: LOSS, P/L: 0.00
