timestamp,open,high,low,close,volume,oi,symbol,date,ema_filter_15,open_interest,datetime,atr,body_size,candle_range,wick_top,wick_bottom,is_bullish,is_bearish,direction,body_ratio,wick_ratio,volume_spike_flag,volume_surge_magnitude,oi_change_1min,oi_change_5min,rolling_oi_increase_flag,rolling_oi_decrease_flag,price_oi_divergence_flag,price_volume_oi_confluence_flag,rolling_avg_vol_10,volume_spike,delta_volume_sign,cum_delta_5,oi_change,oi_change_5,price_up,price_down,price_up_oi_up,price_down_oi_up,price_up_oi_down,price_down_oi_down,distance_from_vwap,distance_from_high_volume_node,support_distance,resistance_distance,nearest_zone_strength,tp,vwap,vwap_distance,vwap_distance_pct,above_vwap_flag,vwap_trend_slope_15m,dominant_hvn_above,dominant_hvn_below,whvn_above,whvn_below,distance_to_resistance,distance_to_support,time,hour,minute,minute_of_day,expiry_week_flag,weekday,macd_histogram_30m,trend_strength,trend_regime,rr_ratio_estimate,zone_cluster_strength,high_confidence_window,event_score,no_trade_zone_flag,is_alpha_hour
2025-06-16 09:25:00,55641.0,55646.4,55616.8,55640.2,4980,1983450,BANKNIFTY25JUNFUT,2025-06-16,False,1983450,2025-06-16 09:25:00,60.963636363638216,0.8000000000029104,29.599999999998545,5.400000000001455,23.39999999999418,0,1,-0.8000000000029104,0.027027027027126678,0.9729729729728733,0,0.6242735042735043,0.0,20160.0,1,0,1,0,7290.0,0.6831275720164609,-1.0,-5460.0,0.0,20160.0,0,1,0,0,0,0,5.733333333322662,-24.10909090909263,90.19999999999709,119.80000000000291,4,55634.466666666674,55666.08829629629,-25.888296296296176,-0.000465064046866369,0,-6.625895664328709,,,,,,,09:25,9,25,565,0,0,-5.699638056847567,,,,0,0,0.4994188034206203,0,1
2025-06-16 09:26:00,55644.8,55650.0,55632.0,55641.6,3330,1983450,BANKNIFTY25JUNFUT,2025-06-16,False,1983450,2025-06-16 09:26:00,57.38333333333503,3.2000000000043656,18.0,5.19999999999709,9.599999999998545,0,1,-3.2000000000043656,0.1777777777780203,0.8222222222219797,0,0.43873517786561267,0.0,6090.0,1,0,1,0,6441.0,0.5170004657661854,-1.0,-14940.0,0.0,6090.0,0,1,0,0,0,0,0.39999999999417923,-20.816666666665697,91.59999999999854,118.40000000000146,1,55641.200000000004,55665.17834870444,-23.578348704439122,-0.00042357447517255443,0,-5.190239303301496,,,,,,,09:26,9,26,566,0,0,-5.006302370615963,,,,0,0,1.403952569171876,0,1
2025-06-16 09:27:00,55632.4,55680.0,55632.4,55659.6,3240,1987380,BANKNIFTY25JUNFUT,2025-06-16,False,1987380,2025-06-16 09:27:00,56.63076923077069,27.19999999999709,47.599999999998545,20.400000000001455,0.0,1,0,27.19999999999709,0.5714285714285278,0.42857142857147223,0,0.44656488549618323,3930.0,10020.0,1,0,0,0,5985.0,0.5413533834586466,-1.0,-4260.0,3930.0,10020.0,1,0,1,0,0,0,2.266666666662786,-2.599999999998545,109.59999999999854,100.40000000000146,3,55657.333333333336,55664.9088634436,-5.308863443598966,-9.537181596079854e-05,0,-3.082002812290739,,,,,,,09:27,9,27,567,0,0,-3.08876996889507,,,,0,0,12.146564885494884,0,1
2025-06-16 09:28:00,55650.0,55660.0,55645.2,55650.2,1290,1987380,BANKNIFTY25JUNFUT,2025-06-16,False,1987380,2025-06-16 09:28:00,53.6428571428587,0.19999999999708962,14.80000000000291,9.80000000000291,4.80000000000291,1,0,0.19999999999708962,0.013513513513314208,0.9864864864866858,0,0.18889237527455285,0.0,10020.0,1,0,0,0,5328.0,0.24211711711711711,-1.0,1440.0,0.0,10020.0,1,0,0,0,0,0,-1.5999999999985448,-11.14285714286234,100.19999999999709,109.80000000000291,1,55651.799999999996,55664.73199456124,-14.531994561242755,-0.00026106286764593806,0,-1.356301735053421,,,,,,,09:28,9,28,568,0,0,-2.2460190566529086,,,,0,0,0.03777847505436082,0,1
2025-06-16 09:29:00,55651.0,55659.0,55580.4,55595.6,8700,1987380,BANKNIFTY25JUNFUT,2025-06-16,False,1987380,2025-06-16 09:29:00,44.25714285714431,55.400000000001455,78.59999999999854,8.0,15.19999999999709,0,1,-55.400000000001455,0.7048346055979959,0.29516539440200407,0,1.2510785159620363,0.0,3930.0,1,0,1,0,4929.0,1.7650639074863055,1.0,-12480.0,0.0,3930.0,0,1,0,0,0,0,-16.066666666665697,-61.36000000000058,45.599999999998545,164.40000000000146,4,55611.666666666664,55660.30606844981,-64.70606844981376,-0.0011625172950044448,0,-4.872280254625366,,,,,,,09:29,9,29,569,0,0,-5.0005380282443035,,,,0,0,69.30974978429863,0,1
2025-06-16 09:30:00,55595.0,55597.4,55551.6,55551.6,8910,1991310,BANKNIFTY25JUNFUT,2025-06-16,False,1991310,2025-06-16 09:30:00,42.44285714285849,43.400000000001455,45.80000000000291,2.400000000001455,0.0,0,1,-43.400000000001455,0.9475982532750807,0.05240174672491927,0,1.259141494435612,3930.0,7860.0,1,0,1,0,5367.0,1.660145332588038,1.0,-16410.0,3930.0,7860.0,0,1,0,1,0,0,-15.266666666670062,-98.77500000000146,1.5999999999985448,208.40000000000146,4,55566.86666666667,55652.95272919979,-101.35272919978888,-0.0018211563669039883,0,-11.956134243810084,,,,,,,09:30,9,30,570,0,0,-9.177495162071633,-137.59999999999854,downtrend,,0,0,54.6467408585074,0,1
2025-06-16 09:31:00,55550.6,55590.0,55550.6,55589.8,9870,1991310,BANKNIFTY25JUNFUT,2025-06-16,False,1991310,2025-06-16 09:31:00,41.34285714285839,39.200000000004366,39.400000000001455,0.19999999999708962,0.0,1,0,39.200000000004366,0.9949238578680943,0.0050761421319056406,0,1.3631489154277356,0.0,7860.0,1,0,1,0,5739.0,1.7198118139048615,1.0,-3210.0,0.0,7860.0,1,0,0,0,0,0,12.999999999992724,-57.011764705879614,39.80000000000291,170.1999999999971,2,55576.80000000001,55646.84640506946,-57.04640506945725,-0.0010251507273961223,0,-17.885589491779683,,,,,,,09:31,9,31,571,0,0,-8.760316650019192,-76.19999999999709,downtrend,,0,0,53.43543748477319,0,1
2025-06-16 09:32:00,55582.8,55632.6,55582.8,55619.2,8370,1991310,BANKNIFTY25JUNFUT,2025-06-16,False,1991310,2025-06-16 09:32:00,42.12857142857216,36.39999999999418,49.799999999995634,13.400000000001455,0.0,1,0,36.39999999999418,0.7309236947790636,0.26907630522093634,0,1.1460520310360567,0.0,3930.0,1,0,1,0,5832.0,1.4351851851851851,1.0,1920.0,0.0,3930.0,1,0,0,0,0,0,7.666666666671517,-26.077777777783922,69.19999999999709,140.8000000000029,3,55611.533333333326,55644.598037425836,-25.398037425838993,-0.0004564331187864202,0,-15.708031023976218,,,,,,,09:32,9,32,572,0,0,-6.027121013216526,-80.80000000000291,downtrend,,0,0,41.71629392970579,0,1
2025-06-16 09:33:00,55616.0,55640.0,55611.0,55611.0,5790,1991070,BANKNIFTY25JUNFUT,2025-06-16,False,1991070,2025-06-16 09:33:00,39.97142857142899,5.0,29.0,24.0,0.0,0,1,-5.0,0.1724137931034483,0.8275862068965517,0,0.8015300546448088,-240.0,3690.0,1,0,1,0,5970.0,0.9698492462311558,-1.0,-5160.0,-240.0,3690.0,0,1,0,0,0,1,-9.666666666664241,-32.4736842105267,61.0,149.0,2,55620.666666666664,55643.588473588345,-32.58847358834464,-0.0005856644850253145,0,-9.364255611442786,,,,,,,09:33,9,33,573,0,0,-4.371376474589223,-79.0,downtrend,,0,0,4.007650273224044,0,1
2025-06-16 09:34:00,55600.0,55601.0,55572.4,55579.6,2460,1991070,BANKNIFTY25JUNFUT,2025-06-16,False,1991070,2025-06-16 09:34:00,39.25714285714327,20.400000000001455,28.599999999998545,1.0,7.19999999999709,0,1,-20.400000000001455,0.7132867132868005,0.28671328671319957,0,0.3521580416577196,0.0,3690.0,1,0,1,0,5694.0,0.4320337197049526,-1.0,1080.0,0.0,3690.0,0,1,0,0,0,0,-4.733333333337214,-60.68000000000757,29.599999999998545,180.40000000000146,1,55584.333333333336,55642.54511488083,-62.94511488082935,-0.0011312407574253025,0,-4.301290188632265,,,,,,,09:34,9,34,574,0,0,-4.948360824647029,-73.59999999999854,downtrend,,0,0,7.1840240498179915,0,1
2025-06-16 09:35:00,55569.0,55592.4,55569.0,55583.2,3690,1991070,BANKNIFTY25JUNFUT,2025-06-16,False,1991070,2025-06-16 09:35:00,37.70000000000021,14.19999999999709,23.400000000001455,9.200000000004366,0.0,1,0,14.19999999999709,0.6068376068374447,0.3931623931625553,0,0.574095682613769,0.0,-240.0,0,1,1,0,5565.0,0.6630727762803235,-1.0,13680.0,0.0,-240.0,1,0,0,0,0,0,1.6666666666715173,-51.78000000000611,33.19999999999709,176.8000000000029,4,55581.533333333326,55640.97514644352,-57.7751464435205,-0.001038356108811177,0,-3.622890982318495,,,,,,,09:35,9,35,575,0,0,-4.649633365044895,-78.20000000000437,downtrend,,0,0,0.0,0,1
2025-06-16 09:36:00,55583.0,55598.0,55558.2,55559.6,12390,1993560,BANKNIFTY25JUNFUT,2025-06-16,False,1993560,2025-06-16 09:36:00,36.985714285714494,23.400000000001455,39.80000000000291,15.0,1.4000000000014552,0,1,-23.400000000001455,0.5879396984924559,0.41206030150754414,1,1.9191449814126393,2490.0,2250.0,1,0,1,0,6471.0,1.914696337505795,1.0,-8580.0,2490.0,2250.0,0,1,0,1,0,0,-12.333333333328483,-70.05999999999767,9.599999999998545,200.40000000000146,2,55571.93333333333,55635.48424160729,-75.88424160729483,-0.001363954006003679,0,-8.10423198105127,,,,,,,09:36,9,36,576,0,0,-5.54292949644886,-140.8000000000029,downtrend,,0,0,44.90799256505856,0,1
2025-06-16 09:37:00,55565.0,55579.0,55554.2,55579.0,5100,1993560,BANKNIFTY25JUNFUT,2025-06-16,False,1993560,2025-06-16 09:37:00,36.22857142857174,14.0,24.80000000000291,0.0,10.80000000000291,1,0,14.0,0.5645161290321918,0.43548387096780816,0,0.8068343616516374,0.0,2250.0,1,0,1,0,6657.0,0.7661108607480848,-1.0,-11850.0,0.0,2250.0,1,0,0,0,0,0,8.266666666662786,-44.61000000000058,29.0,181.0,2,55570.73333333334,55633.43172353782,-54.43172353781847,-0.0009783995315677978,0,-9.113391343009425,,,,,,,09:37,9,37,577,0,0,-4.3797418603441365,-76.0,downtrend,,0,0,11.295681063122924,0,1
2025-06-16 09:38:00,55579.0,55614.0,55574.8,55612.8,4680,1993560,BANKNIFTY25JUNFUT,2025-06-16,False,1993560,2025-06-16 09:38:00,37.02857142857153,33.80000000000291,39.19999999999709,1.1999999999970896,4.19999999999709,1,0,33.80000000000291,0.8622448979593219,0.13775510204067806,0,0.759493670886076,0.0,2490.0,1,0,0,0,6996.0,0.6689536878216124,-1.0,-1380.0,0.0,2490.0,1,0,0,0,0,0,12.266666666670062,-6.94999999999709,62.80000000000291,147.1999999999971,1,55600.53333333333,55632.50181796219,-19.701817962188215,-0.0003541422247494008,0,-8.473328481326462,,,,,,,09:38,9,38,578,0,0,-1.0596095808269936,-9.19999999999709,downtrend,,0,0,25.67088607595158,0,1
2025-06-16 09:39:00,55599.8,55625.0,55589.6,55605.0,3240,1994820,BANKNIFTY25JUNFUT,2025-06-16,False,1994820,2025-06-16 09:39:00,37.442857142857456,5.19999999999709,35.400000000001455,20.0,10.200000000004366,1,0,5.19999999999709,0.14689265536714338,0.8531073446328566,0,0.5694700764566306,1260.0,3750.0,1,0,0,1,6450.0,0.5023255813953489,-1.0,4320.0,1260.0,3750.0,1,0,1,0,0,0,-1.5333333333328483,-12.340000000003783,55.0,155.0,2,55606.53333333333,55632.00340027249,-27.00340027249331,-0.00048539327405133575,0,-3.4808413348000613,,,,,,,09:39,9,39,579,0,0,0.7860072436173979,-25.0,downtrend,,0,0,2.961244397572822,0,1
2025-06-16 09:40:00,55607.0,55629.0,55600.4,55625.4,1920,1994820,BANKNIFTY25JUNFUT,2025-06-16,False,1994820,2025-06-16 09:40:00,38.20000000000021,18.400000000001455,28.599999999998545,3.599999999998545,6.599999999998545,1,0,18.400000000001455,0.6433566433567269,0.356643356643273,0,0.3453858607663249,0.0,3750.0,1,0,0,0,5751.0,0.3338549817423057,-1.0,2550.0,0.0,3750.0,1,0,0,0,0,0,7.133333333338669,9.860000000000582,75.40000000000146,134.59999999999854,3,55618.26666666666,55631.84891934634,-6.448919346337789,-0.00011592135569118457,0,-1.5828041914792266,,,,,,,09:40,9,40,580,0,0,3.4085427134134036,-14.799999999995634,downtrend,,0,0,6.35509983810088,0,1
2025-06-16 09:41:00,55619.8,55637.0,55619.8,55625.4,1500,1994820,BANKNIFTY25JUNFUT,2025-06-16,False,1994820,2025-06-16 09:41:00,36.02857142857153,5.599999999998545,17.19999999999709,11.599999999998545,0.0,1,0,5.599999999998545,0.3255813953488077,0.6744186046511923,0,0.28161081385525205,0.0,1260.0,1,0,0,0,4914.0,0.3052503052503053,-1.0,16440.0,0.0,1260.0,1,0,0,0,0,0,-2.0,13.610000000000582,75.40000000000146,134.59999999999854,4,55627.4,55631.810172443824,-6.4101724438223755,-0.00011522494817178418,0,-0.6916455183672952,,,,,,,09:41,9,41,581,0,0,5.070908995648786,-16.19999999999709,downtrend,,0,0,1.5770205575890017,0,1
2025-06-16 09:42:00,55625.4,55626.4,55600.0,55600.0,1440,1995330,BANKNIFTY25JUNFUT,2025-06-16,False,1995330,2025-06-16 09:42:00,36.857142857142854,25.400000000001455,26.400000000001455,1.0,0.0,0,1,-25.400000000001455,0.9621212121212143,0.03787878787878579,0,0.2864816472694718,510.0,1770.0,1,0,0,0,4221.0,0.3411513859275053,-1.0,9900.0,510.0,1770.0,0,1,0,1,0,0,-8.799999999995634,-9.040000000000873,50.0,160.0,4,55608.799999999996,55631.61938158577,-31.619381585769588,-0.0005683706844643048,0,-0.38401868672372075,,,,,,,09:42,9,42,582,0,0,4.411789556934501,-59.599999999998545,downtrend,,0,0,7.276633840645,0,1
2025-06-16 09:43:00,55603.2,55610.4,55600.0,55610.2,1500,1995330,BANKNIFTY25JUNFUT,2025-06-16,False,1995330,2025-06-16 09:43:00,31.985714285714494,7.0,10.400000000001455,0.20000000000436557,3.1999999999970896,1,0,7.0,0.6730769230768289,0.3269230769231711,0,0.3073140749846343,0.0,1770.0,1,0,1,0,3792.0,0.39556962025316456,-1.0,6720.0,0.0,1770.0,1,0,0,0,0,0,3.3333333333357587,1.75,60.19999999999709,149.8000000000029,3,55606.86666666666,55631.407421362106,-21.207421362109017,-0.00038121310146767024,0,-0.4414979842331377,,,,,,,09:43,9,43,583,0,0,4.59401344418745,-40.0,downtrend,,0,0,2.15119852489244,0,1
2025-06-16 09:44:00,55610.2,55611.0,55582.0,55582.0,1620,1995330,BANKNIFTY25JUNFUT,2025-06-16,False,1995330,2025-06-16 09:44:00,30.785714285714285,28.19999999999709,29.0,0.8000000000029104,0.0,0,1,-28.19999999999709,0.972413793103348,0.02758620689665208,0,0.3446075303126994,0.0,510.0,1,0,1,0,3708.0,0.4368932038834951,-1.0,1860.0,0.0,510.0,0,1,0,0,0,0,-9.666666666664241,-24.05000000000291,32.0,178.0,4,55591.666666666664,55631.043260365404,-49.04326036540442,-0.0008815808133575938,0,-0.7669120784194092,,,,,,,09:44,9,44,584,0,0,2.8329535748426657,-13.599999999998545,downtrend,,0,0,9.71793235481712,0,1
2025-06-16 09:45:00,55600.0,55600.0,55562.0,55574.4,1500,1996140,BANKNIFTY25JUNFUT,2025-06-16,False,1996140,2025-06-16 09:45:00,30.68571428571418,25.599999999998545,38.0,0.0,12.400000000001455,0,1,-25.599999999998545,0.6736842105262775,0.32631578947372253,0,0.3313452617627568,810.0,1320.0,1,0,1,0,3489.0,0.4299226139294927,-1.0,-1560.0,810.0,1320.0,0,1,0,1,0,0,-4.399999999994179,-28.360000000007858,23.80000000000291,144.59999999999854,3,55578.799999999996,55630.60372426945,-56.203724269449594,-0.0010103022528394764,0,-1.0156573163185385,,,,,,,09:45,9,45,585,0,0,1.2543857632911397,22.80000000000291,uptrend,,0,0,8.482438701126092,0,1
2025-06-16 09:46:00,55575.0,55575.0,55526.0,55546.0,10350,1996140,BANKNIFTY25JUNFUT,2025-06-16,False,1996140,2025-06-16 09:46:00,30.628571428571636,29.0,49.0,0.0,20.0,0,1,-29.0,0.5918367346938775,0.40816326530612246,1,2.121771217712177,0.0,1320.0,1,0,1,0,3285.0,3.1506849315068495,1.0,-13410.0,0.0,1320.0,0,1,0,0,0,0,-3.0,-51.9800000000032,20.0,173.0,1,55549.0,55626.1264206955,-80.12642069550202,-0.0014404458093938259,0,-5.281000666604086,,,,,,,09:46,9,46,586,0,0,-1.4573148350585825,-43.80000000000291,downtrend,,0,0,61.53136531365313,0,1
2025-06-16 09:47:00,55545.2,55545.2,55513.0,55537.2,14130,1996140,BANKNIFTY25JUNFUT,2025-06-16,False,1996140,2025-06-16 09:47:00,30.91428571428592,8.0,32.19999999999709,0.0,24.19999999999709,0,1,-8.0,0.24844720496896655,0.7515527950310334,1,2.6058091286307055,0.0,810.0,1,0,1,0,4188.0,3.3739255014326646,1.0,-26100.0,0.0,810.0,0,1,0,0,0,0,5.400000000001455,-54.66000000000349,24.19999999999709,181.8000000000029,1,55531.799999999996,55619.553296838785,-82.35329683878808,-0.001480653690245814,0,-11.489963526619249,,,,,,,09:47,9,47,587,0,0,-3.4829415593859245,-82.0,downtrend,,0,0,20.846473029045644,0,1
2025-06-16 09:48:00,55534.6,55546.0,55520.0,55537.6,10380,1984650,BANKNIFTY25JUNFUT,2025-06-16,False,1984650,2025-06-16 09:48:00,30.014285714286025,3.0,26.0,8.400000000001455,14.599999999998545,1,0,3.0,0.11538461538461539,0.8846153846153846,1,1.7662072485962226,-11490.0,-10680.0,0,1,0,0,4758.0,2.181588902900378,1.0,-17220.0,-11490.0,-10680.0,1,0,0,0,1,0,3.0666666666656965,-48.62999999999738,24.599999999998545,167.20000000000437,2,55534.53333333333,55615.41298615998,-77.81298615998094,-0.0013991262849984568,0,-15.190738109471567,,,,,,,09:48,9,48,588,0,0,-4.377302935388503,-73.40000000000146,downtrend,,0,0,0.0,0,1
2025-06-16 09:49:00,55535.8,55539.0,55512.2,55526.6,5220,1984650,BANKNIFTY25JUNFUT,2025-06-16,False,1984650,2025-06-16 09:49:00,30.257142857143272,9.200000000004366,26.80000000000291,3.1999999999970896,14.400000000001455,0,1,-9.200000000004366,0.34328358208967785,0.6567164179103221,0,0.9153077327722251,0.0,-10680.0,0,1,0,0,4956.0,1.0532687651331718,1.0,-20820.0,0.0,-10680.0,0,1,0,0,0,0,0.6666666666715173,-56.18000000000757,14.400000000001455,178.20000000000437,4,55525.93333333333,55613.27403031552,-86.67403031552385,-0.0015585133554315955,0,-12.852390379979624,,,,,,,09:49,9,49,589,0,0,-5.233269814813447,-53.0,downtrend,,0,0,0.0,0,1
2025-06-16 09:50:00,55528.8,55558.2,55505.0,55554.6,6240,1984650,BANKNIFTY25JUNFUT,2025-06-16,False,1984650,2025-06-16 09:50:00,31.214285714285715,25.799999999995634,53.19999999999709,3.599999999998545,23.80000000000291,1,0,25.799999999995634,0.4849624060149821,0.5150375939850179,0,1.1203878265553462,0.0,-11490.0,0,1,0,0,5388.0,1.158129175946548,1.0,-13080.0,0.0,-11490.0,1,0,0,0,0,0,15.333333333335759,-28.330000000009022,49.599999999998545,150.20000000000437,4,55539.26666666666,55611.21799563688,-56.61799563687964,-0.001018103858853114,0,-8.335301201906987,,,,,,,09:50,9,50,590,0,0,-3.5194839999927616,-28.599999999998545,downtrend,,0,0,0.0,0,1
2025-06-16 09:51:00,55553.6,55586.0,55552.4,55575.0,2910,1975110,BANKNIFTY25JUNFUT,2025-06-16,False,1975110,2025-06-16 09:51:00,31.842857142856833,21.400000000001455,33.599999999998545,11.0,1.1999999999970896,1,0,21.400000000001455,0.6369047619048328,0.3630952380951672,0,0.5573111174949728,-9540.0,-21030.0,0,1,1,0,5529.0,0.5263157894736842,-1.0,180.0,-9540.0,-21030.0,1,0,0,0,1,0,3.866666666668607,-7.189999999987776,70.0,129.8000000000029,2,55571.13333333333,55610.70530942335,-35.70530942334881,-0.0006420582012884212,0,-4.707676736630674,,,,,,,09:51,9,51,591,0,0,-0.761859094173726,15.400000000001455,uptrend,,0,0,0.0,0,1
